corpus,clip_id,percorso,classe,contributore,eta,genere,autore,licenza,link_origine
fsd50k,211629,data/raw/fsd50k/FSD50K.eval_audio/211629.wav,,,,,maurolupo,CC0,https://freesound.org/s/211629/
fsd50k,361148,data/raw/fsd50k/FSD50K.eval_audio/361148.wav,,,,,Gutek,CC0,https://freesound.org/s/361148/
fsd50k,243490,data/raw/fsd50k/FSD50K.eval_audio/243490.wav,,,,,Julien Nicolas,CC BY,https://freesound.org/s/243490/
fsd50k,27071,data/raw/fsd50k/FSD50K.eval_audio/27071.wav,,,,,philippe b,CC0,https://freesound.org/s/27071/
fsd50k,99907,data/raw/fsd50k/FSD50K.eval_audio/99907.wav,,,,,jesterdyne,CC BY,https://freesound.org/s/99907/
fsd50k,343098,data/raw/fsd50k/FSD50K.eval_audio/343098.wav,,,,,edsward,CC0,https://freesound.org/s/343098/
fsd50k,182785,data/raw/fsd50k/FSD50K.eval_audio/182785.wav,,,,,wellalbee1,CC0,https://freesound.org/s/182785/
fsd50k,128011,data/raw/fsd50k/FSD50K.eval_audio/128011.wav,,,,,kaonaya,CC0,https://freesound.org/s/128011/
fsd50k,106018,data/raw/fsd50k/FSD50K.eval_audio/106018.wav,,,,,Christoff45,CC BY,https://freesound.org/s/106018/
fsd50k,128017,data/raw/fsd50k/FSD50K.eval_audio/128017.wav,,,,,kaonaya,CC0,https://freesound.org/s/128017/
fsd50k,178565,data/raw/fsd50k/FSD50K.eval_audio/178565.wav,,,,,laiskvorst,CC0,https://freesound.org/s/178565/
fsd50k,251914,data/raw/fsd50k/FSD50K.eval_audio/251914.wav,,,,,OnlyTheGhosts,CC BY,https://freesound.org/s/251914/
fsd50k,251901,data/raw/fsd50k/FSD50K.eval_audio/251901.wav,,,,,OnlyTheGhosts,CC BY,https://freesound.org/s/251901/
fsd50k,138996,data/raw/fsd50k/FSD50K.eval_audio/138996.wav,,,,,joabir,CC BY,https://freesound.org/s/138996/
fsd50k,330849,data/raw/fsd50k/FSD50K.eval_audio/330849.wav,,,,,thatjeffcarter,CC BY,https://freesound.org/s/330849/
fsd50k,202340,data/raw/fsd50k/FSD50K.eval_audio/202340.wav,,,,,mikalikes,CC0,https://freesound.org/s/202340/
fsd50k,19433,data/raw/fsd50k/FSD50K.eval_audio/19433.wav,,,,,Heigh-hoo,CC0,https://freesound.org/s/19433/
fsd50k,44261,data/raw/fsd50k/FSD50K.eval_audio/44261.wav,,,,,Erdie,CC BY,https://freesound.org/s/44261/
fsd50k,28742,data/raw/fsd50k/FSD50K.eval_audio/28742.wav,,,,,teleport8,CC BY,https://freesound.org/s/28742/
fsd50k,187443,data/raw/fsd50k/FSD50K.eval_audio/187443.wav,,,,,VlatkoBlazek,CC BY,https://freesound.org/s/187443/
fsd50k,96953,data/raw/fsd50k/FSD50K.eval_audio/96953.wav,,,,,Tomlija,CC BY,https://freesound.org/s/96953/
fsd50k,349703,data/raw/fsd50k/FSD50K.eval_audio/349703.wav,,,,,DrMaysta,CC0,https://freesound.org/s/349703/
fsd50k,68036,data/raw/fsd50k/FSD50K.eval_audio/68036.wav,,,,,Ghostex,CC0,https://freesound.org/s/68036/
fsd50k,278985,data/raw/fsd50k/FSD50K.eval_audio/278985.wav,,,,,cognito perceptu,CC0,https://freesound.org/s/278985/
fsd50k,331428,data/raw/fsd50k/FSD50K.eval_audio/331428.wav,,,,,M4taiori,CC0,https://freesound.org/s/331428/
fsd50k,37248,data/raw/fsd50k/FSD50K.eval_audio/37248.wav,,,,,beatloaf,CC0,https://freesound.org/s/37248/
fsd50k,135003,data/raw/fsd50k/FSD50K.eval_audio/135003.wav,,,,,hdrck16,CC BY,https://freesound.org/s/135003/
fsd50k,115671,data/raw/fsd50k/FSD50K.eval_audio/115671.wav,,,,,SpaceTigers,CC0,https://freesound.org/s/115671/
fsd50k,142645,data/raw/fsd50k/FSD50K.eval_audio/142645.wav,,,,,satanicupsman,CC0,https://freesound.org/s/142645/
fsd50k,221398,data/raw/fsd50k/FSD50K.eval_audio/221398.wav,,,,,philip1789,CC0,https://freesound.org/s/221398/
fsd50k,111384,data/raw/fsd50k/FSD50K.eval_audio/111384.wav,,,,,NEDDYBLOWER,CC BY,https://freesound.org/s/111384/
fsd50k,29621,data/raw/fsd50k/FSD50K.eval_audio/29621.wav,,,,,infobandit,CC BY,https://freesound.org/s/29621/
fsd50k,233582,data/raw/fsd50k/FSD50K.eval_audio/233582.wav,,,,,burkay,CC0,https://freesound.org/s/233582/
fsd50k,136521,data/raw/fsd50k/FSD50K.eval_audio/136521.wav,,,,,ShotgunPicker,CC BY,https://freesound.org/s/136521/
fsd50k,202749,data/raw/fsd50k/FSD50K.eval_audio/202749.wav,,,,,rayjensen,CC0,https://freesound.org/s/202749/
fsd50k,256557,data/raw/fsd50k/FSD50K.eval_audio/256557.wav,,,,,Skiggz,CC0,https://freesound.org/s/256557/
fsd50k,33844,data/raw/fsd50k/FSD50K.eval_audio/33844.wav,,,,,themfish,CC BY,https://freesound.org/s/33844/
fsd50k,78989,data/raw/fsd50k/FSD50K.eval_audio/78989.wav,,,,,snowdaymusic,CC0,https://freesound.org/s/78989/
fsd50k,376374,data/raw/fsd50k/FSD50K.eval_audio/376374.wav,,,,,kristynavom98,CC0,https://freesound.org/s/376374/
fsd50k,325132,data/raw/fsd50k/FSD50K.eval_audio/325132.wav,,,,,MoKoLoKo,CC BY,https://freesound.org/s/325132/
fsd50k,54047,data/raw/fsd50k/FSD50K.eval_audio/54047.wav,,,,,guitarguy1985,CC0,https://freesound.org/s/54047/
fsd50k,243971,data/raw/fsd50k/FSD50K.eval_audio/243971.wav,,,,,Metzik,CC BY,https://freesound.org/s/243971/
fsd50k,110006,data/raw/fsd50k/FSD50K.eval_audio/110006.wav,,,,,thatjeffcarter,CC BY,https://freesound.org/s/110006/
fsd50k,369658,data/raw/fsd50k/FSD50K.eval_audio/369658.wav,,,,,Tobias_Sieben,CC BY,https://freesound.org/s/369658/
fsd50k,87376,data/raw/fsd50k/FSD50K.eval_audio/87376.wav,,,,,Heigh-hoo,CC0,https://freesound.org/s/87376/
fsd50k,108452,data/raw/fsd50k/FSD50K.eval_audio/108452.wav,,,,,Swoboman87,CC0,https://freesound.org/s/108452/
fsd50k,17468,data/raw/fsd50k/FSD50K.eval_audio/17468.wav,,,,,cognito perceptu,CC0,https://freesound.org/s/17468/
fsd50k,120145,data/raw/fsd50k/FSD50K.eval_audio/120145.wav,,,,,kaldan,CC0,https://freesound.org/s/120145/
fsd50k,195952,data/raw/fsd50k/FSD50K.eval_audio/195952.wav,,,,,minian89,CC0,https://freesound.org/s/195952/
fsd50k,275582,data/raw/fsd50k/FSD50K.eval_audio/275582.wav,,,,,hinzebeat,CC0,https://freesound.org/s/275582/
fsd50k,119026,data/raw/fsd50k/FSD50K.eval_audio/119026.wav,,,,,joedeshon,CC BY,https://freesound.org/s/119026/
fsd50k,102968,data/raw/fsd50k/FSD50K.eval_audio/102968.wav,,,,,LS,CC BY,https://freesound.org/s/102968/
fsd50k,121565,data/raw/fsd50k/FSD50K.eval_audio/121565.wav,,,,,juskiddink,CC BY,https://freesound.org/s/121565/
fsd50k,353185,data/raw/fsd50k/FSD50K.eval_audio/353185.wav,,,,,josepharaoh99,CC0,https://freesound.org/s/353185/
fsd50k,208836,data/raw/fsd50k/FSD50K.eval_audio/208836.wav,,,,,nicklubimov,CC0,https://freesound.org/s/208836/
fsd50k,195476,data/raw/fsd50k/FSD50K.eval_audio/195476.wav,,,,,Stumber,CC BY,https://freesound.org/s/195476/
fsd50k,52239,data/raw/fsd50k/FSD50K.eval_audio/52239.wav,,,,,mookie182,CC BY,https://freesound.org/s/52239/
fsd50k,210262,data/raw/fsd50k/FSD50K.eval_audio/210262.wav,,,,,Soundscape_Leuphana,CC0,https://freesound.org/s/210262/
fsd50k,339741,data/raw/fsd50k/FSD50K.eval_audio/339741.wav,,,,,johannesschmidt,CC BY,https://freesound.org/s/339741/
fsd50k,70090,data/raw/fsd50k/FSD50K.eval_audio/70090.wav,,,,,jppi_Stu,CC BY,https://freesound.org/s/70090/
fsd50k,41195,data/raw/fsd50k/FSD50K.eval_audio/41195.wav,,,,,amabok,CC BY,https://freesound.org/s/41195/
fsd50k,164247,data/raw/fsd50k/FSD50K.eval_audio/164247.wav,,,,,soniktec,CC0,https://freesound.org/s/164247/
fsd50k,126566,data/raw/fsd50k/FSD50K.eval_audio/126566.wav,,,,,ikbenraar,CC0,https://freesound.org/s/126566/
fsd50k,213865,data/raw/fsd50k/FSD50K.eval_audio/213865.wav,,,,,VlatkoBlazek,CC BY,https://freesound.org/s/213865/
fsd50k,178445,data/raw/fsd50k/FSD50K.eval_audio/178445.wav,,,,,runirasmussen,CC BY,https://freesound.org/s/178445/
fsd50k,57553,data/raw/fsd50k/FSD50K.eval_audio/57553.wav,,,,,jppi_Stu,CC BY,https://freesound.org/s/57553/
fsd50k,231956,data/raw/fsd50k/FSD50K.eval_audio/231956.wav,,,,,INS_Ribera_Baixa,CC BY,https://freesound.org/s/231956/
fsd50k,212693,data/raw/fsd50k/FSD50K.eval_audio/212693.wav,,,,,Stumber,CC BY,https://freesound.org/s/212693/
fsd50k,352075,data/raw/fsd50k/FSD50K.eval_audio/352075.wav,,,,,Kinoton,CC0,https://freesound.org/s/352075/
fsd50k,102422,data/raw/fsd50k/FSD50K.eval_audio/102422.wav,,,,,KingofPampers,CC0,https://freesound.org/s/102422/
fsd50k,334070,data/raw/fsd50k/FSD50K.eval_audio/334070.wav,,,,,esentpietellem,CC0,https://freesound.org/s/334070/
fsd50k,342422,data/raw/fsd50k/FSD50K.eval_audio/342422.wav,,,,,rallekralle,CC BY,https://freesound.org/s/342422/
fsd50k,154391,data/raw/fsd50k/FSD50K.eval_audio/154391.wav,,,,,semccab,CC0,https://freesound.org/s/154391/
fsd50k,121080,data/raw/fsd50k/FSD50K.eval_audio/121080.wav,,,,,Thirsk,CC BY,https://freesound.org/s/121080/
fsd50k,117090,data/raw/fsd50k/FSD50K.eval_audio/117090.wav,,,,,joedeshon,CC BY,https://freesound.org/s/117090/
fsd50k,251489,data/raw/fsd50k/FSD50K.eval_audio/251489.wav,,,,,AderuMoro,CC BY,https://freesound.org/s/251489/
fsd50k,19260,data/raw/fsd50k/FSD50K.eval_audio/19260.wav,,,,,martian,CC0,https://freesound.org/s/19260/
fsd50k,218413,data/raw/fsd50k/FSD50K.eval_audio/218413.wav,,,,,kokopetiyot,CC0,https://freesound.org/s/218413/
fsd50k,321593,data/raw/fsd50k/FSD50K.eval_audio/321593.wav,,,,,macdaddyno1,CC0,https://freesound.org/s/321593/
fsd50k,218414,data/raw/fsd50k/FSD50K.eval_audio/218414.wav,,,,,kokopetiyot,CC0,https://freesound.org/s/218414/
fsd50k,38682,data/raw/fsd50k/FSD50K.eval_audio/38682.wav,,,,,metamorphmuses,CC BY,https://freesound.org/s/38682/
fsd50k,119109,data/raw/fsd50k/FSD50K.eval_audio/119109.wav,,,,,domrodrig,CC0,https://freesound.org/s/119109/
fsd50k,198874,data/raw/fsd50k/FSD50K.eval_audio/198874.wav,,,,,bone666138,CC BY,https://freesound.org/s/198874/
fsd50k,159768,data/raw/fsd50k/FSD50K.eval_audio/159768.wav,,,,,timgormly,CC0,https://freesound.org/s/159768/
fsd50k,159763,data/raw/fsd50k/FSD50K.eval_audio/159763.wav,,,,,timgormly,CC0,https://freesound.org/s/159763/
fsd50k,159766,data/raw/fsd50k/FSD50K.eval_audio/159766.wav,,,,,timgormly,CC0,https://freesound.org/s/159766/
fsd50k,159764,data/raw/fsd50k/FSD50K.eval_audio/159764.wav,,,,,timgormly,CC0,https://freesound.org/s/159764/
fsd50k,263829,data/raw/fsd50k/FSD50K.eval_audio/263829.wav,,,,,edhutschek,CC0,https://freesound.org/s/263829/
fsd50k,180493,data/raw/fsd50k/FSD50K.eval_audio/180493.wav,,,,,vincentoliver,CC BY,https://freesound.org/s/180493/
fsd50k,131891,data/raw/fsd50k/FSD50K.eval_audio/131891.wav,,,,,Bertrof,CC BY,https://freesound.org/s/131891/
fsd50k,245875,data/raw/fsd50k/FSD50K.eval_audio/245875.wav,,,,,thma,CC0,https://freesound.org/s/245875/
fsd50k,257697,data/raw/fsd50k/FSD50K.eval_audio/257697.wav,,,,,vmgraw,CC0,https://freesound.org/s/257697/
fsd50k,241924,data/raw/fsd50k/FSD50K.eval_audio/241924.wav,,,,,alexbird,CC BY,https://freesound.org/s/241924/
fsd50k,161214,data/raw/fsd50k/FSD50K.eval_audio/161214.wav,,,,,lolamadeus,CC0,https://freesound.org/s/161214/
fsd50k,263661,data/raw/fsd50k/FSD50K.eval_audio/263661.wav,,,,,stefansmulovitz,CC BY,https://freesound.org/s/263661/
fsd50k,114026,data/raw/fsd50k/FSD50K.eval_audio/114026.wav,,,,,tgfcoder,CC BY,https://freesound.org/s/114026/
fsd50k,236294,data/raw/fsd50k/FSD50K.eval_audio/236294.wav,,,,,mffm,CC0,https://freesound.org/s/236294/
fsd50k,68382,data/raw/fsd50k/FSD50K.eval_audio/68382.wav,,,,,morgantj,CC BY,https://freesound.org/s/68382/
fsd50k,45822,data/raw/fsd50k/FSD50K.eval_audio/45822.wav,,,,,themfish,CC BY,https://freesound.org/s/45822/
fsd50k,186394,data/raw/fsd50k/FSD50K.eval_audio/186394.wav,,,,,jeicob22,CC0,https://freesound.org/s/186394/
fsd50k,136276,data/raw/fsd50k/FSD50K.eval_audio/136276.wav,,,,,milton.,CC0,https://freesound.org/s/136276/
fsd50k,368269,data/raw/fsd50k/FSD50K.eval_audio/368269.wav,,,,,daveincamas,CC BY,https://freesound.org/s/368269/
fsd50k,186439,data/raw/fsd50k/FSD50K.eval_audio/186439.wav,,,,,jar jar vince,CC0,https://freesound.org/s/186439/
fsd50k,244329,data/raw/fsd50k/FSD50K.eval_audio/244329.wav,,,,,squashy555,CC0,https://freesound.org/s/244329/
fsd50k,165599,data/raw/fsd50k/FSD50K.eval_audio/165599.wav,,,,,druidbloke,CC0,https://freesound.org/s/165599/
fsd50k,220307,data/raw/fsd50k/FSD50K.eval_audio/220307.wav,,,,,Ellenskellington,CC0,https://freesound.org/s/220307/
fsd50k,208545,data/raw/fsd50k/FSD50K.eval_audio/208545.wav,,,,,moca,CC0,https://freesound.org/s/208545/
fsd50k,209481,data/raw/fsd50k/FSD50K.eval_audio/209481.wav,,,,,jackjames_tomknevitt,CC BY,https://freesound.org/s/209481/
fsd50k,21410,data/raw/fsd50k/FSD50K.eval_audio/21410.wav,,,,,Heigh-hoo,CC0,https://freesound.org/s/21410/
fsd50k,328822,data/raw/fsd50k/FSD50K.eval_audio/328822.wav,,,,,SAMAMM101,CC0,https://freesound.org/s/328822/
fsd50k,2526,data/raw/fsd50k/FSD50K.eval_audio/2526.wav,,,,,RHumphries,CC BY,https://freesound.org/s/2526/
fsd50k,156089,data/raw/fsd50k/FSD50K.eval_audio/156089.wav,,,,,marcolo91,CC0,https://freesound.org/s/156089/
fsd50k,195295,data/raw/fsd50k/FSD50K.eval_audio/195295.wav,,,,,Owl,CC BY,https://freesound.org/s/195295/
fsd50k,146098,data/raw/fsd50k/FSD50K.eval_audio/146098.wav,,,,,JamieBlam,CC BY,https://freesound.org/s/146098/
fsd50k,16773,data/raw/fsd50k/FSD50K.eval_audio/16773.wav,,,,,brucie,CC BY,https://freesound.org/s/16773/
fsd50k,352507,data/raw/fsd50k/FSD50K.eval_audio/352507.wav,,,,,joseph.larralde,CC0,https://freesound.org/s/352507/
fsd50k,174637,data/raw/fsd50k/FSD50K.eval_audio/174637.wav,,,,,altfuture,CC0,https://freesound.org/s/174637/
fsd50k,62477,data/raw/fsd50k/FSD50K.eval_audio/62477.wav,,,,,bsumusictech,CC0,https://freesound.org/s/62477/
fsd50k,345805,data/raw/fsd50k/FSD50K.eval_audio/345805.wav,,,,,knufds,CC0,https://freesound.org/s/345805/
fsd50k,212691,data/raw/fsd50k/FSD50K.eval_audio/212691.wav,,,,,Stumber,CC BY,https://freesound.org/s/212691/
fsd50k,28746,data/raw/fsd50k/FSD50K.eval_audio/28746.wav,,,,,teleport8,CC BY,https://freesound.org/s/28746/
fsd50k,266526,data/raw/fsd50k/FSD50K.eval_audio/266526.wav,,,,,PhilllChabbb,CC0,https://freesound.org/s/266526/
fsd50k,109074,data/raw/fsd50k/FSD50K.eval_audio/109074.wav,,,,,Definare,CC BY,https://freesound.org/s/109074/
fsd50k,20842,data/raw/fsd50k/FSD50K.eval_audio/20842.wav,,,,,plagasul,CC BY,https://freesound.org/s/20842/
fsd50k,340357,data/raw/fsd50k/FSD50K.eval_audio/340357.wav,,,,,daehedon,CC0,https://freesound.org/s/340357/
fsd50k,340355,data/raw/fsd50k/FSD50K.eval_audio/340355.wav,,,,,daehedon,CC0,https://freesound.org/s/340355/
fsd50k,340358,data/raw/fsd50k/FSD50K.eval_audio/340358.wav,,,,,daehedon,CC0,https://freesound.org/s/340358/
fsd50k,117345,data/raw/fsd50k/FSD50K.eval_audio/117345.wav,,,,,stereostereo,CC BY,https://freesound.org/s/117345/
fsd50k,204083,data/raw/fsd50k/FSD50K.eval_audio/204083.wav,,,,,cognito perceptu,CC0,https://freesound.org/s/204083/
fsd50k,58460,data/raw/fsd50k/FSD50K.eval_audio/58460.wav,,,,,winstonsmith84,CC BY,https://freesound.org/s/58460/
fsd50k,349662,data/raw/fsd50k/FSD50K.eval_audio/349662.wav,,,,,insanity54,CC0,https://freesound.org/s/349662/
fsd50k,264377,data/raw/fsd50k/FSD50K.eval_audio/264377.wav,,,,,HowardV,CC0,https://freesound.org/s/264377/
fsd50k,268500,data/raw/fsd50k/FSD50K.eval_audio/268500.wav,,,,,wjtaylor,CC0,https://freesound.org/s/268500/
fsd50k,259192,data/raw/fsd50k/FSD50K.eval_audio/259192.wav,,,,,mariona sagarra,CC0,https://freesound.org/s/259192/
fsd50k,155509,data/raw/fsd50k/FSD50K.eval_audio/155509.wav,,,,,DrZoom,CC BY,https://freesound.org/s/155509/
fsd50k,13659,data/raw/fsd50k/FSD50K.eval_audio/13659.wav,,,,,LS,CC BY,https://freesound.org/s/13659/
fsd50k,336246,data/raw/fsd50k/FSD50K.eval_audio/336246.wav,,,,,Digital_DJ_Tools,CC0,https://freesound.org/s/336246/
fsd50k,529,data/raw/fsd50k/FSD50K.eval_audio/529.wav,,,,,aloscos,CC0,https://freesound.org/s/529/
fsd50k,380811,data/raw/fsd50k/FSD50K.eval_audio/380811.wav,,,,,Giannisk3,CC0,https://freesound.org/s/380811/
fsd50k,95340,data/raw/fsd50k/FSD50K.eval_audio/95340.wav,,,,,so6er,CC0,https://freesound.org/s/95340/
fsd50k,209996,data/raw/fsd50k/FSD50K.eval_audio/209996.wav,,,,,creapersound,CC0,https://freesound.org/s/209996/
fsd50k,1907,data/raw/fsd50k/FSD50K.eval_audio/1907.wav,,,,,nicStage,CC BY,https://freesound.org/s/1907/
fsd50k,317086,data/raw/fsd50k/FSD50K.eval_audio/317086.wav,,,,,shpira,CC0,https://freesound.org/s/317086/
fsd50k,121878,data/raw/fsd50k/FSD50K.eval_audio/121878.wav,,,,,Flylab,CC0,https://freesound.org/s/121878/
fsd50k,118577,data/raw/fsd50k/FSD50K.eval_audio/118577.wav,,,,,antwash,CC0,https://freesound.org/s/118577/
fsd50k,316977,data/raw/fsd50k/FSD50K.eval_audio/316977.wav,,,,,1UpArcade,CC0,https://freesound.org/s/316977/
fsd50k,380810,data/raw/fsd50k/FSD50K.eval_audio/380810.wav,,,,,Giannisk3,CC0,https://freesound.org/s/380810/
fsd50k,142333,data/raw/fsd50k/FSD50K.eval_audio/142333.wav,,,,,fryzu82,CC0,https://freesound.org/s/142333/
fsd50k,109819,data/raw/fsd50k/FSD50K.eval_audio/109819.wav,,,,,Dodgy C,CC BY,https://freesound.org/s/109819/
fsd50k,325366,data/raw/fsd50k/FSD50K.eval_audio/325366.wav,,,,,flunkspagnargel,CC0,https://freesound.org/s/325366/
fsd50k,328063,data/raw/fsd50k/FSD50K.eval_audio/328063.wav,,,,,GuntherDorksen,CC BY,https://freesound.org/s/328063/
fsd50k,135903,data/raw/fsd50k/FSD50K.eval_audio/135903.wav,,,,,crz1990,CC BY,https://freesound.org/s/135903/
fsd50k,288930,data/raw/fsd50k/FSD50K.eval_audio/288930.wav,,,,,toefur,CC0,https://freesound.org/s/288930/
fsd50k,99691,data/raw/fsd50k/FSD50K.eval_audio/99691.wav,,,,,fastson,CC BY,https://freesound.org/s/99691/
fsd50k,34219,data/raw/fsd50k/FSD50K.eval_audio/34219.wav,,,,,oxymore,CC0,https://freesound.org/s/34219/
fsd50k,153143,data/raw/fsd50k/FSD50K.eval_audio/153143.wav,,,,,Albaaa3,CC0,https://freesound.org/s/153143/
fsd50k,153149,data/raw/fsd50k/FSD50K.eval_audio/153149.wav,,,,,marcolo91,CC0,https://freesound.org/s/153149/
fsd50k,37794,data/raw/fsd50k/FSD50K.eval_audio/37794.wav,,,,,THE_bizniss,CC BY,https://freesound.org/s/37794/
fsd50k,128016,data/raw/fsd50k/FSD50K.eval_audio/128016.wav,,,,,kaonaya,CC0,https://freesound.org/s/128016/
fsd50k,97333,data/raw/fsd50k/FSD50K.eval_audio/97333.wav,,,,,Tomlija,CC BY,https://freesound.org/s/97333/
fsd50k,192454,data/raw/fsd50k/FSD50K.eval_audio/192454.wav,,,,,coldwellw,CC BY,https://freesound.org/s/192454/
fsd50k,352381,data/raw/fsd50k/FSD50K.eval_audio/352381.wav,,,,,lonemonk,CC BY,https://freesound.org/s/352381/
fsd50k,49328,data/raw/fsd50k/FSD50K.eval_audio/49328.wav,,,,,Heigh-hoo,CC0,https://freesound.org/s/49328/
fsd50k,90649,data/raw/fsd50k/FSD50K.eval_audio/90649.wav,,,,,metamorphmuses,CC BY,https://freesound.org/s/90649/
fsd50k,337200,data/raw/fsd50k/FSD50K.eval_audio/337200.wav,,,,,Veridiansunrise,CC0,https://freesound.org/s/337200/
fsd50k,221275,data/raw/fsd50k/FSD50K.eval_audio/221275.wav,,,,,breyenkatz,CC BY,https://freesound.org/s/221275/
fsd50k,215174,data/raw/fsd50k/FSD50K.eval_audio/215174.wav,,,,,john9,CC BY,https://freesound.org/s/215174/
fsd50k,110107,data/raw/fsd50k/FSD50K.eval_audio/110107.wav,,,,,Tomlija,CC BY,https://freesound.org/s/110107/
fsd50k,166029,data/raw/fsd50k/FSD50K.eval_audio/166029.wav,,,,,afleetingspeck,CC0,https://freesound.org/s/166029/
fsd50k,62474,data/raw/fsd50k/FSD50K.eval_audio/62474.wav,,,,,bsumusictech,CC0,https://freesound.org/s/62474/
fsd50k,25310,data/raw/fsd50k/FSD50K.eval_audio/25310.wav,,,,,freesound,CC0,https://freesound.org/s/25310/
fsd50k,135387,data/raw/fsd50k/FSD50K.eval_audio/135387.wav,,,,,ashjenx,CC0,https://freesound.org/s/135387/
fsd50k,267486,data/raw/fsd50k/FSD50K.eval_audio/267486.wav,,,,,LightDJ,CC0,https://freesound.org/s/267486/
fsd50k,182506,data/raw/fsd50k/FSD50K.eval_audio/182506.wav,,,,,swiftoid,CC0,https://freesound.org/s/182506/
fsd50k,206080,data/raw/fsd50k/FSD50K.eval_audio/206080.wav,,,,,Soundscape_Leuphana,CC0,https://freesound.org/s/206080/
fsd50k,348074,data/raw/fsd50k/FSD50K.eval_audio/348074.wav,,,,,redafs,CC BY,https://freesound.org/s/348074/
fsd50k,201899,data/raw/fsd50k/FSD50K.eval_audio/201899.wav,,,,,Paul368,CC0,https://freesound.org/s/201899/
fsd50k,125021,data/raw/fsd50k/FSD50K.eval_audio/125021.wav,,,,,captain k man,CC0,https://freesound.org/s/125021/
fsd50k,59457,data/raw/fsd50k/FSD50K.eval_audio/59457.wav,,,,,Erdie,CC BY,https://freesound.org/s/59457/
fsd50k,168197,data/raw/fsd50k/FSD50K.eval_audio/168197.wav,,,,,foleygoal,CC BY,https://freesound.org/s/168197/
fsd50k,238207,data/raw/fsd50k/FSD50K.eval_audio/238207.wav,,,,,IESPAUCLARIS,CC BY,https://freesound.org/s/238207/
fsd50k,44352,data/raw/fsd50k/FSD50K.eval_audio/44352.wav,,,,,mamax,CC0,https://freesound.org/s/44352/
fsd50k,23523,data/raw/fsd50k/FSD50K.eval_audio/23523.wav,,,,,Percy Duke,CC BY,https://freesound.org/s/23523/
fsd50k,137174,data/raw/fsd50k/FSD50K.eval_audio/137174.wav,,,,,mwirth,CC BY,https://freesound.org/s/137174/
fsd50k,119450,data/raw/fsd50k/FSD50K.eval_audio/119450.wav,,,,,lmbubec,CC0,https://freesound.org/s/119450/
fsd50k,119452,data/raw/fsd50k/FSD50K.eval_audio/119452.wav,,,,,lmbubec,CC0,https://freesound.org/s/119452/
fsd50k,235594,data/raw/fsd50k/FSD50K.eval_audio/235594.wav,,,,,tcrocker68,CC0,https://freesound.org/s/235594/
fsd50k,165110,data/raw/fsd50k/FSD50K.eval_audio/165110.wav,,,,,Alvinwhatup2,CC0,https://freesound.org/s/165110/
fsd50k,181605,data/raw/fsd50k/FSD50K.eval_audio/181605.wav,,,,,tembelkaptan,CC0,https://freesound.org/s/181605/
fsd50k,345836,data/raw/fsd50k/FSD50K.eval_audio/345836.wav,,,,,krzysiunet,CC BY,https://freesound.org/s/345836/
fsd50k,1939,data/raw/fsd50k/FSD50K.eval_audio/1939.wav,,,,,RHumphries,CC BY,https://freesound.org/s/1939/
fsd50k,117976,data/raw/fsd50k/FSD50K.eval_audio/117976.wav,,,,,jesterdyne,CC BY,https://freesound.org/s/117976/
fsd50k,264470,data/raw/fsd50k/FSD50K.eval_audio/264470.wav,,,,,aglinder,CC0,https://freesound.org/s/264470/
fsd50k,118077,data/raw/fsd50k/FSD50K.eval_audio/118077.wav,,,,,ipears1,CC0,https://freesound.org/s/118077/
fsd50k,249146,data/raw/fsd50k/FSD50K.eval_audio/249146.wav,,,,,klangfabrik,CC0,https://freesound.org/s/249146/
fsd50k,367836,data/raw/fsd50k/FSD50K.eval_audio/367836.wav,,,,,shutup_outcast,CC0,https://freesound.org/s/367836/
fsd50k,1924,data/raw/fsd50k/FSD50K.eval_audio/1924.wav,,,,,RHumphries,CC BY,https://freesound.org/s/1924/
fsd50k,275337,data/raw/fsd50k/FSD50K.eval_audio/275337.wav,,,,,lemonjolly,CC BY,https://freesound.org/s/275337/
fsd50k,203751,data/raw/fsd50k/FSD50K.eval_audio/203751.wav,,,,,V4cuum,CC BY,https://freesound.org/s/203751/
fsd50k,28396,data/raw/fsd50k/FSD50K.eval_audio/28396.wav,,,,,kerouacsamerica,CC BY,https://freesound.org/s/28396/
fsd50k,317445,data/raw/fsd50k/FSD50K.eval_audio/317445.wav,,,,,nigelcoop,CC0,https://freesound.org/s/317445/
fsd50k,88408,data/raw/fsd50k/FSD50K.eval_audio/88408.wav,,,,,Heigh-hoo,CC0,https://freesound.org/s/88408/
fsd50k,260773,data/raw/fsd50k/FSD50K.eval_audio/260773.wav,,,,,iccleste,CC0,https://freesound.org/s/260773/
fsd50k,145431,data/raw/fsd50k/FSD50K.eval_audio/145431.wav,,,,,Soughtaftersounds,CC BY,https://freesound.org/s/145431/
fsd50k,335520,data/raw/fsd50k/FSD50K.eval_audio/335520.wav,,,,,ohforheavensake,CC BY,https://freesound.org/s/335520/
fsd50k,271621,data/raw/fsd50k/FSD50K.eval_audio/271621.wav,,,,,montblanccandies,CC BY,https://freesound.org/s/271621/
fsd50k,35624,data/raw/fsd50k/FSD50K.eval_audio/35624.wav,,,,,fresco,CC BY,https://freesound.org/s/35624/
fsd50k,20351,data/raw/fsd50k/FSD50K.eval_audio/20351.wav,,,,,cognito perceptu,CC0,https://freesound.org/s/20351/
